Posting time 	Number of images	Description under the image	Year	Make and Model 	Condition 	Cylinders 	Drive 	Fuel 	Odometer 	Paint color	Size	Title Status 	Transmission	VIN	url
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/42000-mile-car/6450432457.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/gmc-4x4/6450419851.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/silverado-z71/6416858707.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/99-gmc-1500-slt-z71-4wd-fully/6428875784.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2014-gmc-sierra-z71/6450261660.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/87-chevy-1-ton/6450191486.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/87-samurai/6450190754.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2000-ford-focus/6416760844.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2014-chevrolet-tahoe/6450156077.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-chevrolet-silverado-1500/6450022306.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/college-student-in-need-of/6450007522.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2001-jeep-wrangler/6450000070.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-chevy-silverado/6449994125.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/autos-for-sale/6420806939.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2016-toyota-corolla/6449969818.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/01-caveliar/6449925843.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-ram-3500-bright-white/6449867469.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-chevrolet-silverado/6449863334.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-ford-350-super-duty-red/6449859196.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-chevrolet-silverado/6449855399.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/80-gmc/6438717540.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/86-chevy/6438712514.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/55-chevy/6438704895.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-gm-chevy-denali-53l-new/6418689373.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2015-ford-fusion/6449609557.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/03-ford-350-power-stroke-60/6449607576.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2013-dodge-3500-diesel/6449549847.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-nissan-rogue-approvals/6449547379.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-dodge-ram-1500-big-horn/6449547360.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-mercedes-benz-class-e350/6449547340.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-chevrolet-malibu-ltz/6449547270.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-chevrolet-impala-lt/6449547264.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-chevrolet-impala-lt/6449547242.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/91-c4-corvette-great-condition/6449515802.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/f250-king-ranch-fx4/6420638864.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/sporty-buick-lacrosse-cxl/6449461574.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-ford-super-duty-250/6449441425.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1995-dodge-ram-v8-magnum-swb/6449399763.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-jeep-grand-cherokee/6449384325.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-ford-150-lariat/6449383704.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-ford-250-sd-xl-supercab/6449383681.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-ford-250-sd-xl-supercab/6449383684.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-gmc-yukon-sle-1-4wd/6449383691.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2000-ford-250-sd-lariat/6449384228.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-chevrolet-silverado/6449383676.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2006-dodge-ram-2500-slt-mega/6449383654.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-ford-250-sd-king-ranch/6449383630.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2010-chevrolet-silverado-1500/6449383637.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-chevrolet-silverado/6449383646.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-cadillac-escalade-awd/6449384190.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-gmc-yukon-slt-4wd/6449383585.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-lincoln-navigator-2wd/6449383598.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2006-dodge-ram-2500-slt-quad/6449383612.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-gmc-yukon-slt-2wd/6449384128.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-ram-1500-slt-quad-cab-4wd/6449383574.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-chevrolet-silverado-1500/6449383578.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-toyota-tundra-sr5-double/6449383540.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-ford-150-xlt-supercrew/6449383569.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-gmc-sierra-1500-sle-crew/6449384089.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/1980-ford-ranger-custom-reg/6449383675.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2002-nissan-frontier-se-v6/6449383103.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-chevrolet-silverado/6449383106.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-ford-150-lariat/6449383117.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-toyota-tacoma-double-cab/6449383188.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-150-xl-supercrew-55/6449383653.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-chevrolet-silverado-1500/6449383656.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-toyota-tacoma-prerunner/6449383657.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-toyota-4runner-sr5-2wd/6449383658.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2009-chevrolet-tahoe-lt1-2wd/6449383667.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-ram-1500-tradesman-quad/6449382574.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-toyota-tacoma-double-cab/6449382477.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-ford-250-sd-lariat-crew/6449382451.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-ram-2500-laramie-crew/6449382486.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2017-toyota-4runner-sr5-4wd/6449382487.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-jeep-wrangler/6449382414.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-jeep-wrangler/6449382440.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2009-chevrolet-express-g3500/6449382997.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1982-corvette/6449359669.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2-trucks/6449317123.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-cadillac-cts-fully/6416765197.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2008-honda-accord/6449238295.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-toyota-camry-se-warranty/6449223366.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-nissan-altima-25s-4cy/6449203200.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-nissan-altima-for-sale/6423728206.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/nascar-trailer/6449040253.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2006-lincoln-zephyr-for-sale/6448943570.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2002-mercedes-benz-for-sale/6448896249.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-toyota-tundra-sr5-double/6448853333.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2006-chevy-1500-z71/6448844646.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2007-chevy-tahoe-z71/6448830740.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2015-jeep-grand-cherokee/6448802029.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-hyundai-elantra-se-4cy/6448796548.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-nissan-altima-25s-4cy/6448786041.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1988-suzuki-samurai/6448784548.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1998-lifted-ford/6448762820.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2014-ford-150-lariat-4x4/6448734120.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/honda-accord/6448629683.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1958-ford-f100-step-side/6448596664.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1979-ford-fanchero-500/6448545051.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1979-ford-fanchero-500/6448544623.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/2010-ford-fusion-sel-with/6448462215.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1992-nissan-maxima/6448448153.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/car-hauling-bed-body/6433422731.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/1997-saturn-sedan/6448343301.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/cto/d/f150-4x4/6448323733.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2014-dodge-charger-t/6448314751.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-nissan-titan-crew-cab/6448314626.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2013-dodge-challenger-t-plus/6448314540.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2007-chevrolet-silverado-1500/6448314490.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2012-mercedes-benz-glk-350/6448314494.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2011-cadillac-srx-luxury/6448314469.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2008-chevrolet-suburban-1500/6448314429.html
			1966		 fair	 8 cylinders	 rwd	 gas	 187000	 white	 full-size	 clean	 automatic	 3C7WRTCL2FG689036	https://northmiss.craigslist.org/ctd/d/2016-nissan-versa-approvals/6448314418.html
